id,x,y,ux,uy,fintx,finty,bcx,bcy
1243,0.75234000000000001,0.82797500000000002,0.12146247524647256,0.25799557687908209,1.7271171201104635e-16,-1.4311468676808659e-17,0,0
1244,0.76220600000000005,0.87626400000000004,0.12217215238952278,0.26979832643690593,-1.6583211041344692e-16,-2.9490299091605721e-17,0,0
1245,0.73468599999999995,0.866892,0.11888699423444883,0.26774966014910301,-6.27346482054425e-17,3.5041414214731503e-16,0,0
1246,0.72482100000000005,0.81860299999999997,0.11825416166309724,0.25603274365321438,2.2150250383878856e-16,9.3675067702747583e-17,0,0
1247,0.74740799999999996,0.80383000000000004,0.12118807590231548,0.25207442735376728,-1.1929612029129566e-16,2.3245294578089215e-16,0,0
1248,0.84888200000000003,0.31357499999999999,0.14203315708417732,0.11158680000014599,-2.5906333285183325e-16,-1.3530843112619095e-16,0,0
1249,0.8377,0.289078,0.14205287508220091,0.103744480101291,1.5701957963021318e-16,1.9081958235744878e-16,0,0
1250,0.86244399999999999,0.29029700000000003,0.14322455587125121,0.10362176598923634,-2.3445871979999033e-16,-2.3245294578089215e-16,0,0
1251,0.826519,0.26457999999999998,0.14215282461921633,0.095778470601754262,-4.2174786883328319e-16,1.5612511283791264e-17,0,0
1252,0.87600599999999995,0.26701900000000001,0.14430761335494113,0.095587393380515737,-1.3679243284978049e-16,9.4542429440735987e-17,0,0
1253,0.31878899999999999,0.84652099999999997,0.05951149931158075,0.2699296334281206,-1.3599961001115046e-16,-1.5959455978986625e-16,0,0
1254,0.29551100000000002,0.86008200000000001,0.055282795435323509,0.27296751153945648,3.1475744319969801e-18,-5.3472851146985079e-16,0,0
1255,0.29950500000000002,0.83297699999999997,0.056490868412674457,0.26769098471098929,1.0826605725215016e-16,4.0592529337857286e-16,0,0
1256,0.272233,0.87364399999999998,0.051024941141664906,0.27590942698004761,-7.7046116882251159e-17,-1.5959455978986625e-16,0,0
1257,0.280221,0.819434,0.053424884657335192,0.26552352385995875,-2.1103995287430344e-16,-2.8796409701214998e-16,0,0
1258,0.047135200000000002,0.48801299999999997,0.014320634652077875,0.22463363309407838,-6.0024142774228739e-17,-7.9797279894933126e-16,0,0
1259,0.069748699999999997,0.47877799999999998,0.021461773726525461,0.22286128425603238,-1.2106811321695166e-16,-7.2034392339936915e-16,0,0
1260,0.071656700000000004,0.49954700000000002,0.021027769500747525,0.22454763473368608,-5.9488817951564021e-17,-9.1528347401226284e-16,0,0
1261,0.80376499999999995,0.18851499999999999,0.14330259453685681,0.069870966629974746,-5.1513155720217529e-17,1.3010426069826053e-16,0,0
1262,0.78287700000000005,0.16801099999999999,0.14326264825138768,0.062983665104667172,2.6291902682773483e-17,7.2858385991025898e-17,0,0
1263,0.75595500000000004,0.172065,0.14247083513391257,0.065171675940824958,-2.2571733978432595e-16,9.3675067702747583e-17,0,0
1264,0.761988,0.147507,0.14332628151978091,0.055997344449344989,-8.5584208990574506e-17,-2.4286128663675299e-17,0,0
1265,0.74992099999999995,0.19662299999999999,0.14148736214949126,0.074253176430250561,-7.7113879518031503e-17,-2.6020852139652106e-17,0,0
1266,0.72903300000000004,0.176118,0.14169334809676007,0.067494898416365842,-1.3010426069826053e-17,-1.3877787807814457e-17,0,0
1267,0.74109999999999998,0.127003,0.14348435975454921,0.048896124612327618,-2.1434676950038423e-16,4.163336342344337e-17,0,0
1268,0.16803699999999999,0.78285099999999996,0.033555359063667453,0.26128544504271745,4.7000164177246617e-17,3.9378222904673521e-16,0,0
1269,0.18851499999999999,0.80376499999999995,0.037049374892295234,0.26453167585779969,-2.2564957714854561e-16,-5.377642775528102e-17,0,0
1270,0.147559,0.76193699999999998,0.029991256435513477,0.25813373818440483,6.4171216083985794e-17,-5.2041704279304213e-16,0,0
1271,0.17209099999999999,0.75592899999999996,0.034934253787295595,0.2565908264877203,5.2272097240957383e-17,-2.4286128663675299e-17,0,0
1272,0.127082,0.74102299999999999,0.026344920605432285,0.2550691903278493,1.6595069502606252e-17,-2.3245294578089215e-16,0,0
1273,0.176145,0.72900699999999996,0.036434500889113798,0.25193330023632227,-2.3649159887340065e-17,3.1225022567582528e-17,0,0
1274,0.19662299999999999,0.74992099999999995,0.039830924576261487,0.25494100296804117,-7.7534007859869636e-17,2.6367796834847468e-16,0,0
1275,0.79232199999999997,0.79455500000000001,0.12660151228190267,0.2491845258651002,2.7863995832877464e-16,-9.0205620750793969e-17,0,0
1276,0.81984100000000004,0.80392699999999995,0.12968680517829784,0.25125602446306339,-2.3464167891659726e-16,-2.7755575615628914e-16,0,0
1277,0.76480199999999998,0.78518299999999996,0.12351055259422213,0.24718049550856477,2.0369448315571415e-17,-5.8980598183211441e-17,0,0
1278,0.782196,0.766536,0.12580162142494419,0.24223993493471052,1.0672615135404184e-16,-6.0715321659188248e-17,0,0
1279,0.73728199999999999,0.77581100000000003,0.12041073851930727,0.245248067878446,-2.1016920300452602e-16,-1.6219664500383146e-16,0,0
1280,0.77207000000000003,0.73851599999999995,0.12507949318192793,0.23527949191517228,6.83284537891099e-17,-8.9338259012805565e-17,0,0
1281,0.79959000000000002,0.747888,0.12805692344793015,0.2372537000681173,-2.3555647449963191e-16,-1.6653345369377348e-16,0,0
1282,0.16819700000000001,0.228519,0.10264428254491496,0.18315299604963922,1.4883927423881005e-15,2.1233015345956119e-15,0,0
1283,0.15220500000000001,0.24552099999999999,0.090855603886463271,0.1926455465168197,1.3425675501888001e-15,2.1874863032067537e-15,0,0
1284,0.165911,0.26726800000000001,0.08794128338192693,0.19098681309641091,1.010259584321993e-15,2.0851376181241221e-15,0,0
1285,0.136213,0.26252300000000001,0.078924095450027612,0.20060712833027833,8.3917248150378043e-16,2.8310687127941492e-15,0,0
1286,0.19560900000000001,0.27201199999999998,0.094998286686920619,0.18213945607550594,5.9522699269454193e-16,1.3565537582138631e-15,0,0
1287,0.179617,0.28901399999999999,0.085511192710929024,0.18998053676583948,2.2605615296322767e-16,8.7603535536828758e-16,0,0
1288,0.12022099999999999,0.27952500000000002,0.067142798229838097,0.20698571472594726,-7.8387817070701971e-17,1.5768636396629176e-15,0,0
1289,0.55450699999999997,0.33128200000000002,0.12482049424583189,0.13258539649533871,1.184761923983535e-16,-1.0234868508263162e-16,0,0
1290,0.5403,0.30879200000000001,0.12617388521842132,0.12653557643400917,-2.6237692574149207e-17,-6.9388939039072284e-17,0,0
1291,0.56554199999999999,0.30118699999999998,0.12826213422161839,0.12165194453771058,-1.7889335846010823e-16,-2.4286128663675299e-17,0,0
1292,0.52609300000000003,0.286302,0.12776737075931546,0.12034671121942001,-2.4117399700582243e-16,-2.0816681711721685e-16,0,0
1293,0.57657599999999998,0.271092,0.13150465362848096,0.11035968368706686,-2.8182480221045081e-17,3.7730235602495554e-17,0,0
1294,0.53127899999999995,0.240513,0.13279042018431578,0.10346914594441557,-2.6546690193307576e-16,6.9388939039072284e-17,0,0
1295,0.55392799999999998,0.255803,0.13201638114911385,0.10690219069941635,-5.263801547417124e-17,-1.5612511283791264e-16,0,0
1296,0.52868599999999999,0.26340799999999998,0.13031871325267222,0.11205024500284411,-4.8463837110102048e-16,-1.457167719820518e-16,0,0
1297,0.82734799999999997,0.85525200000000001,0.13012337088421819,0.26409810214407492,-1.5401769486514394e-16,0,0,0
1298,0.80476099999999995,0.87002500000000005,0.1273434204889608,0.26793665463639421,1.1756436143063424e-16,2.8102520310824275e-16,0,0
1299,0.80214200000000002,0.89333099999999999,0.12687831917932413,0.27373314806060045,-5.3400345126700111e-17,-1.8735013540549517e-16,0,0
1300,0.78217400000000004,0.88479699999999994,0.12452889670928055,0.27175008446911236,5.1550425169896719e-17,2.2551405187698492e-17,0,0
1301,0.82210899999999998,0.901864,0.12922236210124119,0.27574283541930772,-1.5998758307739225e-17,-8.6736173798840355e-17,0,0
1302,0.79952199999999995,0.91663600000000001,0.1264388773792037,0.27950618421279061,-1.3540668694807245e-16,8.8470897274817162e-17,0,0
1303,0.75958700000000001,0.89956999999999998,0.12168322396044438,0.27553624942240673,-1.5022298726144467e-16,2.9143354396410359e-16,0,0
1304,0.84588399999999997,0.80849300000000002,0.13263926700480141,0.25218035289609331,1.5987238659656566e-16,-6.591949208711867e-17,0,0
1305,0.86971500000000002,0.80540400000000001,0.13538298450517533,0.25121592950549837,2.2936296958930846e-16,3.8163916471489756e-17,0,0
1306,0.85379799999999995,0.82885699999999995,0.13339193555464543,0.25727774980548185,-2.5477141690809571e-16,5.9847959921199845e-17,0,0
1307,0.88563199999999997,0.78195099999999995,0.13734811514506701,0.24510885397771068,-5.5116433877837323e-17,-1.8388068845354155e-16,0,0
1308,0.89354699999999998,0.802315,0.13810156532504331,0.25027659685940851,-7.861821003235514e-17,2.7321894746634712e-16,0,0
1309,0.87771699999999997,0.76158700000000001,0.1366289697865872,0.23992460615049946,6.6719091189326729e-17,-1.7347234759768071e-17,0,0
1310,0.90154900000000004,0.75849800000000001,0.1392843104035672,0.23896035027837348,-6.0952490884419452e-17,5.5164206536062466e-16,0,0
1311,0.91737800000000003,0.79922499999999996,0.14079830384908648,0.24936204333136144,3.6866261996296168e-17,-1.5265566588595902e-16,0,0
1312,0.90146199999999999,0.82267800000000002,0.13888456939250485,0.25543079123578932,2.168374698817855e-16,-2.454633718507182e-16,0,0
1313,0.82345900000000005,0.20418600000000001,0.14355239816763643,0.074994485054393906,-1.6288782388879097e-16,-1.0408340855860843e-17,0,0
1314,0.79653700000000005,0.20824000000000001,0.14254995519803909,0.077046659647876756,1.316153674761622e-16,7.3725747729014302e-17,0,0
1315,0.78930900000000004,0.227965,0.14171771910606532,0.084166186275993232,2.9165038439860069e-17,-2.2551405187698492e-17,0,0
1316,0.76961500000000005,0.21229400000000001,0.14154544507433614,0.079230890583274288,-1.0801364143386838e-16,0,0,0
1317,0.80900300000000003,0.24363599999999999,0.14199832497154,0.089070141228624791,-2.3651870392771279e-16,5.8980598183211441e-17,0,0
1318,0.78208100000000003,0.24768899999999999,0.14080543081647681,0.091223176582749685,-1.6694002950845555e-16,-1.0408340855860843e-16,0,0
1319,0.74269300000000005,0.21634700000000001,0.14053611676667399,0.081551261677640444,-5.4752209710517974e-18,2.0816681711721685e-17,0,0
1320,0.213454,0.79417599999999999,0.041915055628612134,0.2623293337386246,-5.8441885228757706e-17,-1.4311468676808659e-17,0,0
1321,0.2094,0.82109799999999999,0.040625044162467115,0.26723417674895883,1.0591977598825575e-16,-2.0556473190325164e-16,0,0
1322,0.21750700000000001,0.76725399999999999,0.043322314419105674,0.25744084210929408,-2.1833121248426846e-17,1.960237527853792e-16,0,0
1323,0.23839199999999999,0.78458600000000001,0.046746355400897485,0.26003244737211412,6.1121897473870312e-17,-3.8684333514282798e-16,0,0
1324,0.22156100000000001,0.74033199999999999,0.044852882985297576,0.25256669730392495,6.8846837952829532e-18,-4.3021142204224816e-16,0,0
1325,0.26333000000000001,0.77499600000000002,0.051536133511154769,0.2576410158259087,-1.3284187118378643e-16,2.2551405187698492e-16,0,0
1326,0.25927600000000001,0.80191800000000002,0.05011054477245265,0.26271558115090599,1.2737003834452365e-16,-1.0972125985553305e-16,0,0
1327,0.835758,0.780474,0.13174825764745324,0.24514403035239532,-2.7071172994247439e-17,4.0766001685454967e-17,0,0
1328,0.82563200000000003,0.75245499999999998,0.13092622405987575,0.23808565801798262,1.6330795223062911e-18,-8.6736173798840355e-17,0,0
1329,0.85167499999999996,0.75702100000000005,0.13378226287703338,0.23897632959646978,-1.2387009820646888e-17,1.2490009027033011e-16,0,0
1330,0.85442099999999999,0.18467500000000001,0.14497285842540966,0.067506325859599925,-2.719551743090437e-16,-2.0816681711721685e-17,0,0
1331,0.87193600000000004,0.205619,0.14522109293380045,0.074581336052900488,3.9126145899570641e-17,8.3266726846886741e-17,0,0
1332,0.84820300000000004,0.20540600000000001,0.14438465008795437,0.074915063794622053,-1.3660947373317356e-16,-7.6327832942979512e-17,0,0
1333,0.89566900000000005,0.20583299999999999,0.14607629482160722,0.074325741192243264,1.6514770779206545e-16,-7.8062556418956319e-17,0,0
1334,0.88945200000000002,0.22656399999999999,0.14555170427018943,0.081590642464577603,-2.7854170250689314e-16,2.688821387764051e-17,0,0
1335,0.90188699999999999,0.18510199999999999,0.14655032270666465,0.06700347122129445,-4.509603411181895e-17,1.474514954580286e-17,0,0
1336,0.91940200000000005,0.20604600000000001,0.14694686585353361,0.074138556496188751,-2.4244115829491486e-16,1.231653667943533e-16,0,0
1337,0.90696699999999997,0.24750800000000001,0.145970777905294,0.08854330576400761,-3.1645150909420661e-18,4.8572257327350599e-17,0,0
1338,0.88323399999999996,0.24729400000000001,0.14497453409486996,0.088790652966236575,-2.0842431513318216e-16,-4.163336342344337e-17,0,0
1339,0.20540600000000001,0.84820300000000004,0.039426428312056498,0.27219457447263423,5.6471686593444204e-17,3.6212352561015848e-16,0,0
1340,0.20562,0.87193500000000002,0.039127937391580249,0.27649200858237205,1.2285365866976372e-16,-1.0755285551056204e-16,0,0
1341,0.18467600000000001,0.85441999999999996,0.035505291684139746,0.2735923731051691,3.7503230772631402e-16,-2.6020852139652106e-16,0,0
1342,0.22656499999999999,0.88945099999999999,0.042712929072287992,0.27945584341981883,-1.0871159658240592e-16,-2.8969882048812678e-16,0,0
1343,0.20583499999999999,0.89566800000000002,0.038896321798866047,0.28081268315551311,-1.2517791707702952e-16,-1.1796119636642288e-16,0,0
1344,0.24729400000000001,0.88323399999999996,0.046495566394564015,0.2780557280750679,-1.2334663184506572e-16,-1.9689111452336761e-16,0,0
1345,0.24750900000000001,0.90696600000000005,0.046268621188393304,0.28248521223041123,8.2704296969909885e-17,4.2197148553135833e-16,0,0
