id,x,y,ux,uy,fintx,finty,bcx,bcy
61,0.28125,1,0.075110561065182782,0.40000000000000002,1.9124309883107593e-17,0.056514534961996495,0,4
62,0.25,1,0.067381918495218851,0.40000000000000002,4.5343367732417206e-17,0.056430381861619562,0,4
63,0.21875,1,0.059514997199648416,0.40000000000000002,-7.4034067721814867e-17,0.056451091107031823,0,4
64,0.1875,1,0.051428334157080993,0.40000000000000002,4.5018107080671554e-17,0.056467414553956832,0,4
65,0.15625,1,0.043150658162483951,0.40000000000000002,-1.0832196142666894e-16,0.056470866788651479,0,4
66,0.125,1,0.034699624403407556,0.40000000000000002,-4.4598825771780676e-17,0.05642470525593013,0,4
67,0.09375,1,0.026155348644893276,0.40000000000000002,-6.0143574419791596e-17,0.056426452511140215,0,4
68,0.0625,1,0.017500027685359118,0.40000000000000002,4.8556163701352767e-17,0.056440378730963095,0,4
69,0.03125,1,0.0087689553461460824,0.40000000000000002,-6.603680615031339e-17,0.056454079168720431,0,4
70,1,0.03125,0.20000000000000001,0.017196215302667375,0.05398125029103245,-9.0205620750793969e-17,2,0
71,1,0.0625,0.20000000000000001,0.034301319387277221,0.054014659640045717,4.8572257327350599e-17,2,0
72,1,0.09375,0.20000000000000001,0.051233071608021194,0.054077752201671977,2.0816681711721685e-17,2,0
73,1,0.125,0.20000000000000001,0.067914345127231615,0.054220679375711928,1.214306433183765e-17,2,0
74,1,0.15625,0.20000000000000001,0.084385642049033344,0.054407346254798122,-5.2041704279304213e-17,2,0
75,1,0.1875,0.20000000000000001,0.10048856673359129,0.054539063001017012,-4.163336342344337e-17,2,0
76,1,0.21875,0.20000000000000001,0.11619751361733695,0.054653488709480974,-2.4286128663675299e-17,2,0
77,1,0.25,0.20000000000000001,0.13146402902431611,0.054718138902817577,1.3877787807814457e-17,2,0
78,1,0.28125,0.20000000000000001,0.14644347312599962,0.055016478609210835,5.5511151231257827e-17,2,0
79,1,0.3125,0.20000000000000001,0.16098334062997316,0.055112741392442176,-7.9797279894933126e-17,2,0
80,1,0.34375,0.20000000000000001,0.17508174291695561,0.055212737115053881,-7.2858385991025898e-17,2,0
81,1,0.375,0.20000000000000001,0.1887270999845628,0.05548401654927744,1.1102230246251565e-16,2,0
82,1,0.40625,0.20000000000000001,0.20198570627254955,0.055544102601556088,-7.2858385991025898e-17,2,0
83,1,0.4375,0.20000000000000001,0.21478492134673749,0.05561407433929124,5.8980598183211441e-17,2,0
84,1,0.46875,0.20000000000000001,0.22717436645399935,0.055669316138165399,3.4694469519536142e-17,2,0
85,1,0.5,0.20000000000000001,0.23918328777241893,0.055723071801782549,-1.8095334258783069e-16,2,0
86,1,0.53125,0.20000000000000001,0.2509167108625372,0.05582728481912088,1.1796119636642288e-16,2,0
87,1,0.5625,0.20000000000000001,0.26230337765121897,0.055878235100748234,-1.3877787807814457e-17,2,0
88,1,0.59375,0.20000000000000001,0.27336573738431769,0.055932554506028236,-9.7144514654701197e-17,2,0
89,1,0.625,0.20000000000000001,0.2841245046793458,0.055918804983249616,7.6327832942979512e-17,2,0
90,1,0.65625,0.20000000000000001,0.29462068497851385,0.056048356633159768,-8.6736173798840355e-17,2,0
91,1,0.6875,0.20000000000000001,0.3048859859794914,0.056081402426211291,1.2490009027033011e-16,2,0
92,1,0.71875,0.20000000000000001,0.31494474617076046,0.056104716898671962,-1.5959455978986625e-16,2,0
93,1,0.75,0.20000000000000001,0.32481622089856088,0.056231194394423277,3.1225022567582528e-17,2,0
94,1,0.78125,0.20000000000000001,0.33459093948863733,0.056209127351317556,-9.0205620750793969e-17,2,0
95,1,0.8125,0.20000000000000001,0.34420244443489706,0.056205996164514459,-3.8163916471489756e-17,2,0
96,1,0.84375,0.20000000000000001,0.35368328508816765,0.056211822002189001,1.1796119636642288e-16,2,0
97,1,0.875,0.20000000000000001,0.36305461452412918,0.056241053588104127,3.2959746043559335e-17,2,0
98,1,0.90625,0.20000000000000001,0.37236962671124257,0.056243184687101655,-3.8163916471489756e-17,2,0
